,Capital,slippage,slippagePerCap,window_rolling,Y_threshold,max_hold_period,stopLossesPercent,takePercent,shift_param,time_barrier_param,result
345,100000,10,0.0001,335T,74.44444444444444,2450T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.008333333333333331, 'BuyTakePercent': 0.008333333333333331}",335,2450,-1.0
346,100000,10,0.0001,296T,171.11111111111111,1946T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",296,1946,-0.9172
347,100000,10,0.0001,375T,267.77777777777777,1442T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.008333333333333331, 'BuyTakePercent': 0.008333333333333331}",375,1442,-0.7913
348,100000,10,0.0001,296T,10.0,100T,"{'BuyLossPercent': 0.009555555555555553, 'SellLossPercent': 0.009555555555555553}","{'SellTakePercent': 0.004666666666666665, 'BuyTakePercent': 0.004666666666666665}",296,100,-1.0001
349,100000,10,0.0001,178T,10.0,1107T,"{'BuyLossPercent': 0.007111111111111111, 'SellLossPercent': 0.007111111111111111}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",178,1107,-0.9951
350,100000,10,0.0001,296T,203.33333333333331,2450T,"{'BuyLossPercent': 0.009555555555555553, 'SellLossPercent': 0.009555555555555553}","{'SellTakePercent': 0.0034444444444444444, 'BuyTakePercent': 0.0034444444444444444}",296,2450,-0.8836
351,100000,10,0.0001,257T,203.33333333333331,1275T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",257,1275,-1.0018
352,100000,10,0.0001,375T,42.22222222222222,1107T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.0022222222222222222, 'BuyTakePercent': 0.0022222222222222222}",375,1107,-1.0
353,100000,10,0.0001,139T,171.11111111111111,2114T,"{'BuyLossPercent': 0.009555555555555553, 'SellLossPercent': 0.009555555555555553}","{'SellTakePercent': 0.0034444444444444444, 'BuyTakePercent': 0.0034444444444444444}",139,2114,-0.9207
354,100000,10,0.0001,139T,74.44444444444444,435T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.008333333333333331, 'BuyTakePercent': 0.008333333333333331}",139,435,-0.9803
355,100000,10,0.0001,217T,74.44444444444444,1946T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.008333333333333331, 'BuyTakePercent': 0.008333333333333331}",217,1946,-0.9688
356,100000,10,0.0001,335T,74.44444444444444,435T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",335,435,-0.9949
357,100000,10,0.0001,100T,10.0,1778T,"{'BuyLossPercent': 0.009555555555555553, 'SellLossPercent': 0.009555555555555553}","{'SellTakePercent': 0.0022222222222222222, 'BuyTakePercent': 0.0022222222222222222}",100,1778,-0.9979
358,100000,10,0.0001,335T,235.55555555555554,1442T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.0022222222222222222, 'BuyTakePercent': 0.0022222222222222222}",335,1442,-0.9888
359,100000,10,0.0001,571T,203.33333333333331,939T,"{'BuyLossPercent': 0.009555555555555553, 'SellLossPercent': 0.009555555555555553}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",571,939,-0.6874
360,100000,10,0.0001,492T,235.55555555555554,771T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",492,771,-0.9438
361,100000,10,0.0001,335T,106.66666666666666,603T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",335,603,-0.9997
362,100000,10,0.0001,335T,203.33333333333331,771T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",335,771,-0.9966
363,100000,10,0.0001,610T,300.0,2114T,"{'BuyLossPercent': 0.007111111111111111, 'SellLossPercent': 0.007111111111111111}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",610,2114,-0.5187
364,100000,10,0.0001,257T,42.22222222222222,1107T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.004666666666666665, 'BuyTakePercent': 0.004666666666666665}",257,1107,-0.9999
365,100000,10,0.0001,492T,203.33333333333331,1107T,"{'BuyLossPercent': 0.008333333333333331, 'SellLossPercent': 0.008333333333333331}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",492,1107,-0.8769
366,100000,10,0.0001,650T,203.33333333333331,1107T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",650,1107,-0.9993
367,100000,10,0.0001,453T,171.11111111111111,267T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",453,267,-0.9933
368,100000,10,0.0001,296T,267.77777777777777,267T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.0034444444444444444, 'BuyTakePercent': 0.0034444444444444444}",296,267,-0.9691
369,100000,10,0.0001,335T,138.88888888888889,603T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",335,603,-0.9961
370,100000,10,0.0001,610T,235.55555555555554,1946T,"{'BuyLossPercent': 0.008333333333333331, 'SellLossPercent': 0.008333333333333331}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",610,1946,-0.6971
371,100000,10,0.0001,296T,138.88888888888889,1442T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.004666666666666665, 'BuyTakePercent': 0.004666666666666665}",296,1442,-0.9961
372,100000,10,0.0001,217T,171.11111111111111,939T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",217,939,-0.9913
373,100000,10,0.0001,453T,74.44444444444444,100T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",453,100,-1.0
374,100000,10,0.0001,257T,171.11111111111111,1946T,"{'BuyLossPercent': 0.008333333333333331, 'SellLossPercent': 0.008333333333333331}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",257,1946,-0.9089
375,100000,10,0.0001,178T,42.22222222222222,2450T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.008333333333333331, 'BuyTakePercent': 0.008333333333333331}",178,2450,-0.9996
376,100000,10,0.0001,296T,138.88888888888889,2450T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.004666666666666665, 'BuyTakePercent': 0.004666666666666665}",296,2450,-0.9588
377,100000,10,0.0001,217T,106.66666666666666,100T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",217,100,-0.9997
378,100000,10,0.0001,139T,106.66666666666666,771T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.0034444444444444444, 'BuyTakePercent': 0.0034444444444444444}",139,771,-0.9974
379,100000,10,0.0001,178T,138.88888888888889,435T,"{'BuyLossPercent': 0.007111111111111111, 'SellLossPercent': 0.007111111111111111}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",178,435,-0.9825
380,100000,10,0.0001,414T,203.33333333333331,100T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",414,100,-0.9929
381,100000,10,0.0001,375T,203.33333333333331,267T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",375,267,-0.9444
382,100000,10,0.0001,257T,10.0,603T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",257,603,-0.9999
383,100000,10,0.0001,532T,42.22222222222222,1442T,"{'BuyLossPercent': 0.010777777777777777, 'SellLossPercent': 0.010777777777777777}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",532,1442,-0.9944
384,100000,10,0.0001,453T,203.33333333333331,1107T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",453,1107,-0.9356
385,100000,10,0.0001,453T,235.55555555555554,100T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.004666666666666665, 'BuyTakePercent': 0.004666666666666665}",453,100,-0.9981
386,100000,10,0.0001,375T,106.66666666666666,1275T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",375,1275,-0.9999
387,100000,10,0.0001,257T,235.55555555555554,939T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",257,939,-0.9762
388,100000,10,0.0001,453T,171.11111111111111,100T,"{'BuyLossPercent': 0.009555555555555553, 'SellLossPercent': 0.009555555555555553}","{'SellTakePercent': 0.008333333333333331, 'BuyTakePercent': 0.008333333333333331}",453,100,-0.99
389,100000,10,0.0001,414T,171.11111111111111,2282T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",414,2282,-0.9993
390,100000,10,0.0001,335T,106.66666666666666,100T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",335,100,-1.0001
391,100000,10,0.0001,100T,74.44444444444444,1275T,"{'BuyLossPercent': 0.008333333333333331, 'SellLossPercent': 0.008333333333333331}","{'SellTakePercent': 0.0022222222222222222, 'BuyTakePercent': 0.0022222222222222222}",100,1275,-0.9693
392,100000,10,0.0001,100T,235.55555555555554,603T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",100,603,-0.5024
393,100000,10,0.0001,296T,42.22222222222222,1778T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",296,1778,-0.9999
394,100000,10,0.0001,492T,267.77777777777777,2114T,"{'BuyLossPercent': 0.008333333333333331, 'SellLossPercent': 0.008333333333333331}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",492,2114,-0.7162
395,100000,10,0.0001,610T,10.0,435T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",610,435,-1.0
396,100000,10,0.0001,453T,203.33333333333331,435T,"{'BuyLossPercent': 0.010777777777777777, 'SellLossPercent': 0.010777777777777777}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",453,435,-0.8981
397,100000,10,0.0001,650T,74.44444444444444,1107T,"{'BuyLossPercent': 0.008333333333333331, 'SellLossPercent': 0.008333333333333331}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",650,1107,-0.9969
398,100000,10,0.0001,571T,235.55555555555554,771T,"{'BuyLossPercent': 0.010777777777777777, 'SellLossPercent': 0.010777777777777777}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",571,771,-0.8028
399,100000,10,0.0001,296T,171.11111111111111,771T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",296,771,-0.9714
400,100000,10,0.0001,610T,42.22222222222222,100T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",610,100,-1.0
401,100000,10,0.0001,217T,138.88888888888889,2282T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",217,2282,-0.9852
402,100000,10,0.0001,178T,42.22222222222222,603T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.004666666666666665, 'BuyTakePercent': 0.004666666666666665}",178,603,-0.9993
403,100000,10,0.0001,257T,235.55555555555554,603T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",257,603,-0.6798
404,100000,10,0.0001,532T,300.0,435T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.004666666666666665, 'BuyTakePercent': 0.004666666666666665}",532,435,-1.0004
405,100000,10,0.0001,414T,235.55555555555554,603T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.0034444444444444444, 'BuyTakePercent': 0.0034444444444444444}",414,603,-0.8125
406,100000,10,0.0001,650T,267.77777777777777,2450T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",650,2450,-0.9949
407,100000,10,0.0001,650T,235.55555555555554,1275T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.0034444444444444444, 'BuyTakePercent': 0.0034444444444444444}",650,1275,-0.4443
408,100000,10,0.0001,571T,300.0,267T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",571,267,-0.9997
409,100000,10,0.0001,571T,235.55555555555554,1946T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.008333333333333331, 'BuyTakePercent': 0.008333333333333331}",571,1946,-1.002
410,100000,10,0.0001,492T,10.0,435T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.0022222222222222222, 'BuyTakePercent': 0.0022222222222222222}",492,435,-1.0
411,100000,10,0.0001,178T,106.66666666666666,2450T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",178,2450,-0.9877
412,100000,10,0.0001,414T,267.77777777777777,267T,"{'BuyLossPercent': 0.009555555555555553, 'SellLossPercent': 0.009555555555555553}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",414,267,-0.5099
413,100000,10,0.0001,296T,203.33333333333331,100T,"{'BuyLossPercent': 0.008333333333333331, 'SellLossPercent': 0.008333333333333331}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",296,100,-0.9819
414,100000,10,0.0001,375T,106.66666666666666,1778T,"{'BuyLossPercent': 0.008333333333333331, 'SellLossPercent': 0.008333333333333331}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",375,1778,-0.9869
415,100000,10,0.0001,375T,171.11111111111111,1946T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",375,1946,-1.0003
416,100000,10,0.0001,571T,267.77777777777777,2450T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",571,2450,-0.9979
417,100000,10,0.0001,571T,300.0,1442T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",571,1442,-1.0006
418,100000,10,0.0001,610T,138.88888888888889,435T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",610,435,-0.9995
419,100000,10,0.0001,453T,74.44444444444444,1946T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",453,1946,-1.0026
420,100000,10,0.0001,296T,203.33333333333331,1610T,"{'BuyLossPercent': 0.007111111111111111, 'SellLossPercent': 0.007111111111111111}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",296,1610,-0.9665
421,100000,10,0.0001,217T,138.88888888888889,1275T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",217,1275,-0.9846
422,100000,10,0.0001,217T,171.11111111111111,771T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",217,771,-0.8867
423,100000,10,0.0001,335T,203.33333333333331,1610T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.004666666666666665, 'BuyTakePercent': 0.004666666666666665}",335,1610,-0.9655
424,100000,10,0.0001,139T,267.77777777777777,2114T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.008333333333333331, 'BuyTakePercent': 0.008333333333333331}",139,2114,-0.991
425,100000,10,0.0001,610T,300.0,1610T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",610,1610,-0.7122
426,100000,10,0.0001,650T,267.77777777777777,267T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",650,267,-0.9372
427,100000,10,0.0001,296T,203.33333333333331,1275T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",296,1275,-0.9999
428,100000,10,0.0001,610T,235.55555555555554,771T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",610,771,-0.9997
429,100000,10,0.0001,532T,10.0,2282T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",532,2282,-1.0
430,100000,10,0.0001,532T,42.22222222222222,1778T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.0034444444444444444, 'BuyTakePercent': 0.0034444444444444444}",532,1778,-0.9996
431,100000,10,0.0001,492T,42.22222222222222,1946T,"{'BuyLossPercent': 0.009555555555555553, 'SellLossPercent': 0.009555555555555553}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",492,1946,-0.9981
432,100000,10,0.0001,217T,106.66666666666666,435T,"{'BuyLossPercent': 0.010777777777777777, 'SellLossPercent': 0.010777777777777777}","{'SellTakePercent': 0.008333333333333331, 'BuyTakePercent': 0.008333333333333331}",217,435,-0.9732
433,100000,10,0.0001,335T,300.0,1442T,"{'BuyLossPercent': 0.010777777777777777, 'SellLossPercent': 0.010777777777777777}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",335,1442,-0.3353
434,100000,10,0.0001,335T,10.0,1946T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",335,1946,-1.0
435,100000,10,0.0001,610T,10.0,771T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",610,771,-0.9997
436,100000,10,0.0001,375T,138.88888888888889,603T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.0022222222222222222, 'BuyTakePercent': 0.0022222222222222222}",375,603,-0.9998
437,100000,10,0.0001,453T,171.11111111111111,267T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",453,267,-1.0
438,100000,10,0.0001,139T,171.11111111111111,2450T,"{'BuyLossPercent': 0.008333333333333331, 'SellLossPercent': 0.008333333333333331}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",139,2450,-0.9237
439,100000,10,0.0001,217T,171.11111111111111,2114T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",217,2114,-0.9954
440,100000,10,0.0001,532T,203.33333333333331,2282T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",532,2282,-0.9936
441,100000,10,0.0001,650T,10.0,2450T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.0022222222222222222, 'BuyTakePercent': 0.0022222222222222222}",650,2450,-1.0
442,100000,10,0.0001,178T,203.33333333333331,2282T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.004666666666666665, 'BuyTakePercent': 0.004666666666666665}",178,2282,-0.9648
443,100000,10,0.0001,610T,267.77777777777777,100T,"{'BuyLossPercent': 0.007111111111111111, 'SellLossPercent': 0.007111111111111111}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",610,100,-0.9276
444,100000,10,0.0001,610T,10.0,1778T,"{'BuyLossPercent': 0.010777777777777777, 'SellLossPercent': 0.010777777777777777}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",610,1778,-1.0
445,100000,10,0.0001,650T,171.11111111111111,1946T,"{'BuyLossPercent': 0.004666666666666665, 'SellLossPercent': 0.004666666666666665}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",650,1946,-0.9988
446,100000,10,0.0001,335T,10.0,2114T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",335,2114,-1.0
447,100000,10,0.0001,296T,74.44444444444444,2450T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",296,2450,-0.9993
448,100000,10,0.0001,139T,235.55555555555554,1107T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",139,1107,-0.9604
449,100000,10,0.0001,414T,106.66666666666666,1946T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.009555555555555553, 'BuyTakePercent': 0.009555555555555553}",414,1946,-0.9999
450,100000,10,0.0001,139T,235.55555555555554,2282T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",139,2282,-0.9742
451,100000,10,0.0001,178T,235.55555555555554,2450T,"{'BuyLossPercent': 0.007111111111111111, 'SellLossPercent': 0.007111111111111111}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",178,2450,-0.8203
452,100000,10,0.0001,492T,203.33333333333331,2450T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",492,2450,-1.0012
453,100000,10,0.0001,178T,42.22222222222222,2450T,"{'BuyLossPercent': 0.0034444444444444444, 'SellLossPercent': 0.0034444444444444444}","{'SellTakePercent': 0.0034444444444444444, 'BuyTakePercent': 0.0034444444444444444}",178,2450,-0.9998
454,100000,10,0.0001,492T,74.44444444444444,2282T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.007111111111111111, 'BuyTakePercent': 0.007111111111111111}",492,2282,-1.0
455,100000,10,0.0001,217T,106.66666666666666,1610T,"{'BuyLossPercent': 0.009555555555555553, 'SellLossPercent': 0.009555555555555553}","{'SellTakePercent': 0.008333333333333331, 'BuyTakePercent': 0.008333333333333331}",217,1610,-0.9902
456,100000,10,0.0001,217T,42.22222222222222,2282T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",217,2282,-0.9996
457,100000,10,0.0001,610T,171.11111111111111,771T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.0034444444444444444, 'BuyTakePercent': 0.0034444444444444444}",610,771,-1.0
458,100000,10,0.0001,375T,300.0,2114T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",375,2114,-0.5963
459,100000,10,0.0001,375T,106.66666666666666,603T,"{'BuyLossPercent': 0.008333333333333331, 'SellLossPercent': 0.008333333333333331}","{'SellTakePercent': 0.0034444444444444444, 'BuyTakePercent': 0.0034444444444444444}",375,603,-0.9908
460,100000,10,0.0001,414T,10.0,1778T,"{'BuyLossPercent': 0.009555555555555553, 'SellLossPercent': 0.009555555555555553}","{'SellTakePercent': 0.005888888888888888, 'BuyTakePercent': 0.005888888888888888}",414,1778,-0.9997
461,100000,10,0.0001,650T,138.88888888888889,1107T,"{'BuyLossPercent': 0.005888888888888888, 'SellLossPercent': 0.005888888888888888}","{'SellTakePercent': 0.010777777777777777, 'BuyTakePercent': 0.010777777777777777}",650,1107,-0.977
462,100000,10,0.0001,217T,203.33333333333331,100T,"{'BuyLossPercent': 0.0022222222222222222, 'SellLossPercent': 0.0022222222222222222}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",217,100,-0.9956
