time,open,high,low,close,volume,average,barCount
2021-11-19 20:37:00,16616.5,16627.75,16615.5,16626.0,1723.0,16622.0,882
2021-11-19 20:38:00,16626.5,16628.5,16615.5,16619.75,1402.0,16621.825,790
2021-11-19 20:39:00,16619.75,16619.75,16608.25,16612.5,1470.0,16613.975,770
2021-11-19 20:40:00,16613.0,16613.0,16601.5,16601.5,1302.0,16606.7,746
2021-11-19 20:41:00,16602.0,16603.25,16588.0,16600.75,2568.0,16594.825,1381
2021-11-19 20:42:00,16600.75,16603.75,16597.75,16602.0,851.0,16600.575,528
2021-11-19 20:43:00,16602.25,16603.75,16598.75,16602.75,665.0,16601.225,391
2021-11-19 20:44:00,16603.0,16603.75,16597.75,16600.25,880.0,16600.425,480
2021-11-19 20:45:00,16600.5,16601.75,16595.0,16595.0,955.0,16598.8,498
2021-11-19 20:46:00,16595.25,16596.75,16591.5,16594.25,917.0,16594.25,515
2021-11-19 20:47:00,16594.25,16595.0,16588.75,16589.25,715.0,16591.4,414
2021-11-19 20:48:00,16589.25,16591.5,16586.25,16590.75,813.0,16589.125,488
2021-11-19 20:49:00,16591.5,16595.25,16590.25,16593.0,701.0,16592.725,411
2021-11-19 20:50:00,16593.25,16596.25,16590.5,16595.0,584.0,16593.975,353
2021-11-19 20:51:00,16595.25,16597.5,16593.5,16597.25,406.0,16595.825,232
2021-11-19 20:52:00,16597.0,16600.5,16595.25,16600.0,742.0,16598.075,382
2021-11-19 20:53:00,16600.0,16603.25,16597.0,16597.0,945.0,16600.6,495
2021-11-19 20:54:00,16597.0,16602.0,16593.25,16601.25,851.0,16596.275,464
2021-11-19 20:55:00,16601.0,16603.75,16599.5,16600.0,537.0,16601.9,371
2021-11-19 20:56:00,16599.5,16600.75,16594.75,16595.0,788.0,16597.2,450
2021-11-19 20:57:00,16595.25,16599.5,16595.25,16596.25,590.0,16598.15,339
2021-11-19 20:58:00,16596.5,16596.5,16590.75,16594.5,617.0,16593.35,345
2021-11-19 20:59:00,16594.25,16595.0,16590.0,16591.0,529.0,16592.35,314
2021-11-19 21:00:00,16590.75,16593.0,16584.0,16587.5,1329.0,16587.325,694
2021-11-19 21:01:00,16587.75,16589.25,16585.75,16586.75,677.0,16587.675,376
2021-11-19 21:02:00,16586.75,16596.75,16586.75,16594.75,801.0,16592.575,455
2021-11-19 21:03:00,16595.0,16598.0,16593.75,16598.0,899.0,16595.85,432
2021-11-19 21:04:00,16598.0,16598.0,16594.25,16597.25,663.0,16595.675,326
2021-11-19 21:05:00,16596.75,16603.5,16596.5,16600.75,943.0,16600.925,520
2021-11-19 21:06:00,16600.75,16604.0,16600.75,16601.75,545.0,16602.4,320
2021-11-19 21:07:00,16601.5,16602.5,16597.75,16598.5,458.0,16600.6,279
2021-11-19 21:08:00,16598.75,16604.0,16598.25,16601.25,655.0,16601.4,335
2021-11-19 21:09:00,16601.5,16606.75,16601.5,16604.25,799.0,16604.575,428
2021-11-19 21:10:00,16604.5,16607.0,16598.0,16599.0,811.0,16602.525,458
2021-11-19 21:11:00,16599.5,16609.75,16598.5,16608.0,1156.0,16605.875,597
2021-11-19 21:12:00,16608.25,16609.25,16602.75,16605.75,701.0,16606.3,413
2021-11-19 21:13:00,16605.75,16606.25,16597.0,16598.75,836.0,16600.725,459
2021-11-19 21:14:00,16599.0,16601.25,16591.75,16600.0,2045.0,16595.475,1103
2021-11-19 21:15:00,16599.75,16605.0,16592.25,16593.75,1128.0,16598.65,671
2021-11-19 21:16:00,16593.75,16593.75,16585.25,16585.25,1043.0,16589.35,587
2021-11-19 21:17:00,16585.25,16585.5,16575.5,16582.0,1851.0,16580.775,1028
2021-11-19 21:18:00,16582.25,16587.25,16580.0,16587.0,700.0,16584.575,433
2021-11-19 21:19:00,16586.75,16590.0,16585.0,16585.5,600.0,16587.975,361
2021-11-19 21:20:00,16585.25,16585.75,16580.0,16583.25,759.0,16582.075,423
2021-11-19 21:21:00,16583.25,16587.5,16581.75,16586.0,698.0,16585.275,388
2021-11-19 21:22:00,16585.75,16588.25,16584.0,16587.5,522.0,16586.425,289
2021-11-19 21:23:00,16587.5,16589.25,16580.75,16586.25,726.0,16585.65,425
2021-11-19 21:24:00,16586.5,16587.75,16584.0,16587.0,317.0,16586.15,193
2021-11-19 21:25:00,16587.25,16588.0,16581.75,16582.25,485.0,16584.325,297
2021-11-19 21:26:00,16582.25,16587.0,16581.0,16581.0,475.0,16584.075,312
2021-11-19 21:27:00,16581.0,16583.75,16576.5,16579.0,882.0,16579.625,572
2021-11-19 21:28:00,16579.0,16579.25,16562.0,16563.5,2452.0,16569.95,1355
2021-11-19 21:29:00,16563.75,16564.25,16558.5,16560.25,1500.0,16561.475,867
2021-11-19 21:30:00,16560.25,16570.0,16556.75,16570.0,1501.0,16563.075,866
2021-11-19 21:31:00,16569.5,16572.0,16566.5,16570.25,867.0,16569.625,527
2021-11-19 21:32:00,16570.0,16572.0,16563.75,16564.5,659.0,16568.675,426
2021-11-19 21:33:00,16564.5,16566.25,16561.25,16562.25,548.0,16563.6,341
2021-11-19 21:34:00,16562.5,16565.25,16559.25,16563.5,629.0,16562.0,392
2021-11-19 21:35:00,16564.0,16566.75,16554.25,16557.25,1171.0,16560.325,694
2021-11-19 21:36:00,16557.5,16561.0,16553.5,16555.5,721.0,16556.825,481
2021-11-19 21:37:00,16555.75,16558.75,16552.75,16554.0,808.0,16555.575,506
2021-11-19 21:38:00,16554.0,16557.0,16551.25,16552.0,647.0,16554.175,397
2021-11-19 21:39:00,16551.5,16552.0,16541.75,16549.75,2352.0,16546.6,1224
2021-11-19 21:40:00,16549.5,16549.75,16533.5,16542.25,2056.0,16539.6,1215
2021-11-19 21:41:00,16542.5,16548.5,16542.0,16546.5,1151.0,16545.85,636
2021-11-19 21:42:00,16546.25,16555.0,16543.5,16554.0,1047.0,16550.3,629
2021-11-19 21:43:00,16553.5,16558.75,16551.0,16555.0,1099.0,16555.825,650
2021-11-19 21:44:00,16554.75,16557.75,16553.75,16556.25,528.0,16555.7,364
2021-11-19 21:45:00,16556.0,16556.25,16547.5,16554.5,1146.0,16551.6,619
2021-11-19 21:46:00,16554.25,16556.5,16550.25,16553.75,650.0,16552.65,408
2021-11-19 21:47:00,16553.75,16553.75,16545.5,16546.5,521.0,16548.775,354
2021-11-19 21:48:00,16546.0,16555.0,16545.5,16554.25,592.0,16550.0,395
2021-11-19 21:49:00,16554.0,16559.5,16549.75,16558.5,779.0,16554.625,472
2021-11-19 21:50:00,16558.25,16570.0,16557.5,16570.0,1612.0,16564.775,963
2021-11-19 21:51:00,16569.75,16571.25,16566.0,16570.25,872.0,16569.325,526
2021-11-19 21:52:00,16570.25,16572.5,16567.5,16571.5,778.0,16570.5,497
2021-11-19 21:53:00,16571.5,16574.75,16570.75,16573.75,653.0,16572.65,367
2021-11-19 21:54:00,16573.25,16578.5,16573.0,16577.0,694.0,16576.0,452
2021-11-19 21:55:00,16576.75,16579.25,16572.75,16573.25,902.0,16576.075,543
2021-11-19 21:56:00,16573.75,16576.5,16573.25,16574.0,491.0,16574.875,310
2021-11-19 21:57:00,16574.0,16575.75,16572.0,16575.25,424.0,16574.075,269
2021-11-19 21:58:00,16574.75,16583.5,16574.5,16581.75,1375.0,16579.925,784
2021-11-19 21:59:00,16581.5,16581.5,16577.25,16581.0,598.0,16579.875,356
2021-11-19 22:00:00,16581.25,16583.25,16574.25,16575.25,747.0,16579.7,436
2021-11-19 22:01:00,16575.75,16584.0,16574.75,16581.5,803.0,16581.3,494
2021-11-19 22:02:00,16581.25,16584.25,16580.25,16582.25,591.0,16582.2,344
2021-11-19 22:03:00,16582.0,16583.75,16576.0,16578.75,691.0,16579.35,399
2021-11-19 22:04:00,16578.5,16580.75,16573.0,16575.0,839.0,16575.95,474
2021-11-19 22:05:00,16575.25,16580.25,16573.0,16579.5,740.0,16575.825,427
2021-11-19 22:06:00,16579.25,16579.5,16573.0,16574.25,469.0,16576.1,277
2021-11-19 22:07:00,16573.75,16576.25,16571.75,16574.5,562.0,16573.85,324
2021-11-19 22:08:00,16574.0,16578.5,16572.75,16575.0,452.0,16575.45,282
2021-11-19 22:09:00,16575.5,16578.75,16575.5,16577.25,335.0,16577.2,208
2021-11-19 22:10:00,16576.75,16578.25,16574.75,16576.25,421.0,16576.45,282
2021-11-19 22:11:00,16576.75,16586.75,16576.75,16585.0,960.0,16582.625,525
2021-11-19 22:12:00,16584.5,16585.0,16580.75,16582.0,462.0,16582.725,274
2021-11-19 22:13:00,16582.25,16584.25,16578.75,16580.75,475.0,16581.475,300
2021-11-19 22:14:00,16581.25,16581.75,16578.75,16580.25,295.0,16580.35,174
2021-11-19 22:15:00,16580.25,16583.75,16578.25,16579.0,576.0,16581.275,285
2021-11-19 22:16:00,16578.75,16582.5,16576.75,16580.0,565.0,16579.175,302
2021-11-19 22:17:00,16580.0,16581.0,16577.75,16580.5,238.0,16580.025,169
2021-11-19 22:18:00,16579.75,16590.0,16579.75,16587.75,912.0,16586.2,508
2021-11-19 22:19:00,16588.0,16589.0,16580.0,16582.75,760.0,16583.7,457
2021-11-19 22:20:00,16583.0,16586.75,16583.0,16586.75,512.0,16585.075,315
2021-11-19 22:21:00,16587.0,16591.25,16583.25,16591.0,792.0,16587.525,348
2021-11-19 22:22:00,16590.5,16590.75,16586.5,16587.25,449.0,16588.4,267
2021-11-19 22:23:00,16587.0,16588.75,16583.25,16588.75,423.0,16585.575,272
2021-11-19 22:24:00,16589.0,16592.0,16587.75,16589.0,473.0,16589.85,312
2021-11-19 22:25:00,16589.5,16591.5,16587.25,16588.25,508.0,16589.35,322
2021-11-19 22:26:00,16588.5,16590.75,16586.25,16587.25,396.0,16588.275,258
2021-11-19 22:27:00,16587.25,16587.75,16582.75,16583.75,472.0,16584.625,301
2021-11-19 22:28:00,16583.5,16585.75,16581.25,16582.5,491.0,16583.05,329
2021-11-19 22:29:00,16582.5,16583.75,16576.5,16576.75,592.0,16579.15,346
2021-11-19 22:30:00,16576.5,16588.5,16576.5,16588.25,963.0,16583.7,602
2021-11-19 22:31:00,16588.5,16589.75,16584.0,16585.25,585.0,16586.9,361
2021-11-19 22:32:00,16585.0,16585.5,16578.25,16579.0,673.0,16581.375,380
2021-11-19 22:33:00,16578.75,16579.25,16569.0,16570.5,1395.0,16573.625,697
2021-11-19 22:34:00,16570.5,16574.75,16565.75,16573.5,983.0,16570.75,546
2021-11-19 22:35:00,16573.0,16575.25,16570.75,16573.0,653.0,16572.925,356
2021-11-19 22:36:00,16572.75,16581.75,16571.25,16579.0,954.0,16577.875,455
2021-11-19 22:37:00,16578.75,16580.25,16575.5,16576.0,422.0,16577.725,290
2021-11-19 22:38:00,16576.5,16577.25,16571.0,16573.0,453.0,16574.05,263
2021-11-19 22:39:00,16573.5,16574.25,16571.0,16573.25,312.0,16572.525,208
2021-11-19 22:40:00,16573.0,16575.25,16570.75,16574.5,347.0,16573.125,234
2021-11-19 22:41:00,16574.5,16583.75,16574.5,16583.5,682.0,16580.675,403
2021-11-19 22:42:00,16584.0,16585.5,16579.0,16581.25,608.0,16582.375,401
